OBJECTID,CreationDate,Creator,EditDate,Editor,GlobalID,AreaID,UNIT_CODE,GIS_Notes,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,METADATA,PARKNAME,SHAPE_Length,SHAPE_Area
219,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{CA1CA9C9-DBF3-4ACD-9A30-03EB65DE8569},219,SHIL,Lands - http://landsnet.nps.gov/tractsnet/documents/SHIL/Metadata/shil_metadata.xml,Shiloh National Military Park,2024/09/19 00:00:00+00,MS,SE,"1270094",National Military Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2259621,Shiloh,99732.7252705088,54339171.7065748
220,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{2F2CB8D4-529E-47E9-8D17-E4DEF13DB0BB},220,STRI,Lands - http://landsnet.nps.gov/tractsnet/documents/STRI/Metadata/stri_metadata.xml,Stones River National Battlefield,2018/03/29 00:00:00+00,TN,SE,"1888964",National Battlefield,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2252627,Stones River,24132.5336864439,4452463.14006721
221,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{992B8A44-C5DF-4928-BFEC-5040FFCA0D3A},222,OCMU,Lands - http://landsnet.nps.gov/tractsnet/documents/OCMU/Metadata/ocmu_metadata.xml,Ocmulgee Mounds National Historical Park,2020/09/25 00:00:00+00,GA,SE,"1888951",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2218476,Ocmulgee,32617.093906586,19469742.4524029
222,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{759FC7E3-0798-4A83-B34E-46A8E69D80DE},223,CUIS,Lands - http://landsnet.nps.gov/tractsnet/documents/CUIS/Metadata/cuis_metadata.xml,Cumberland Island National Seashore,2018/10/16 00:00:00+00,GA,SE,"325829",National Seashore,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2259622,Cumberland Island,84530.8535409085,211346295.513599
223,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{F9E37C5E-495D-4963-85F8-F0FF30ADE230},224,OBRI,Lands - http://landsnet.nps.gov/tractsnet/documents/OBRI/Metadata/obri_metadata.xml,Obed Wild and Scenic River,2020/09/23 00:00:00+00,TN,SE,"1309684",National Wild & Scenic River,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2278883,Obed,198150.885533251,33607608.8215218
224,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{131352CF-26A0-480D-84D8-56D0EB1A81D2},225,LIRI,Lands - http://landsnet.nps.gov/tractsnet/documents/LIRI/Metadata/liri_metadata.xml,Little River Canyon National Preserve,2013/04/29 00:00:00+00,AL,SE,"1888939",National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2196722,Little River Canyon,131916.50797181,91891968.210337
225,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{F9D6D0F7-E626-432B-B4EE-6A5F4BC003E5},226,RUCA,Lands - http://landsnet.nps.gov/tractsnet/documents/RUCA/Metadata/ruca_metadata.xml,Russell Cave National Monument,2022/12/14 13:48:04+00,AL,SE,"126026",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2181138,Russell Cave,7742.76633434594,1858120.60341129
226,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{67B61922-10CF-4DC0-93F0-32973D88CCE6},227,NISI,Lands - http://landsnet.nps.gov/tractsnet/documents/NISI/Metadata/nisi_metadata.xml,Ninety Six National Historic Site,2006/03/20 00:00:00+00,SC,SE,"1227788",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048027,Ninety Six,11853.3065527058,5700905.15805726
227,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{D4C2830A-7E48-4087-8987-02199B67EDFD},228,TUAI,Lands - http://landsnet.nps.gov/tractsnet/documents/TUAI/Metadata/tuai_metadata.xml,Tuskegee Airmen National Historic Site,2009/02/03 00:00:00+00,AL,SE,"2492338",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048054,Tuskegee Airmen,3378.24176799608,507337.448008661
228,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{41AF43E6-D694-423F-8798-25BB0E264D92},229,SEMO,Lands - http://landsnet.nps.gov/tractsnet/documents/SEMO/Metadata/semo_metadata.xml,Selma to Montgomery National Historic Trail,2011/05/19 00:00:00+00,AL,SE,"2733435",National Trails System,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2174273,Selma to Montgomery,1654.7004644361,113747.508916399
229,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{D920FF12-C463-4941-B1FD-A6169BE0058B},230,NATC,Lands - http://landsnet.nps.gov/tractsnet/documents/NATC/Metadata/natc_metadata.xml,Natchez National Historical Park,2020/12/28 00:00:00+00,MS,SE,"1888946",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048023,Natchez,8087.32800470725,786108.910874818
230,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{7E82A2CA-B317-417A-8B3D-3F2EA9A10CCF},231,CHPI,Lands - http://landsnet.nps.gov/tractsnet/documents/CHPI/Metadata/chpi_metadata.xml,Charles Pinckney National Historic Site,2020/04/29 00:00:00+00,SC,SE,"1252725",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047935,Charles Pinckney,1655.60242017185,162342.82867848
231,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{BDAC4E84-3E0C-4560-BF73-D8E2624BFBD1},232,JICA,Lands - http://landsnet.nps.gov/tractsnet/documents/JICA/Metadata/jica_metadata.xml,Jimmy Carter National Historical Park,2015/08/03 00:00:00+00,GA,SE,"1888934",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2224524,Jimmy Carter,15043.6641044262,407012.952633803
232,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{4A5CAC71-98B8-4200-933A-2EB2CDF86FC0},233,MALU,Lands - http://landsnet.nps.gov/tractsnet/documents/MALU/Metadata/malu_metadata.xml,"Martin Luther King, Jr., National Historical Park",2024/09/18 00:00:00+00,GA,SE,"1704967",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2218475,Martin Luther King Jr.,3455.78623162997,230357.535196064
233,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{3C8B348B-903E-457F-892D-E9FD8FB0BB15},234,CUVA,Lands - http://landsnet.nps.gov/tractsnet/documents/CUVA/Metadata/cuva_metadata.xml,Cuyahoga Valley National Park,2023/10/31 00:00:00+00,OH,MW,"1066328",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225690,Cuyahoga Valley,287879.398552848,234734496.258225
234,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{06285D4B-2F68-4A41-8704-FB998DBF31AC},235,BRVB,Lands - http://landsnet.nps.gov/tractsnet/documents/BRVB/Metadata/brvb_metadata.xml,Brown v. Board of Education National Historical Park,2024/03/18 00:00:00+00,KS,MW,"2510335",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048389,Brown V Board Of Education,896.492494082232,22186.0762408076
235,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{2548F6D8-0725-4D93-9735-8FD0B0E86F24},237,FILA,Lands - http://landsnet.nps.gov/tractsnet/documents/FILA/Metadata/fila_metadata.xml,First Ladies National Historic Site,2018/11/20 00:00:00+00,OH,MW,"2035610",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2203269,First Ladies,357.620782199096,3210.14240795594
236,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{8200CA61-47F3-4D07-9FFB-08E10B366461},239,NIOB,Lands - http://landsnet.nps.gov/tractsnet/documents/NIOB/Metadata/niob_metadata.xml,Niobrara National Scenic River,2021/07/09 00:00:00+00,NE,MW,"1888949",National Wild & Scenic River,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2210709,Niobrara,385613.771805103,218507564.913156
237,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{F734E441-853D-448B-BE36-6C0A87A03EBB},241,IATR,Lands - http://landsnet.nps.gov/tractsnet/documents/IATR/Metadata/iatr_metadata.xml,Ice Age National Scenic Trail,2023/12/14 00:00:00+00,WI,MW,"2733461",National Scenic Trail,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048397,Ice Age,10243.7389370052,1775403.62742957
238,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{A38A9DE6-9D07-4A86-B1AC-EACF44AAB8D0},244,DAAV,Lands - http://landsnet.nps.gov/tractsnet/documents/DAAV/Metadata/daav_metadata.xml,Dayton Aviation Heritage National Historical Park,2013/05/30 00:00:00+00,OH,MW,"1083940",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2196729,Dayton Aviation Heritage,6679.67604106536,779956.288443538
239,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{2459D2DD-FB71-4032-9BFB-7A15F2ACD1B2},246,FOLS,Lands - http://landsnet.nps.gov/tractsnet/documents/FOLS/Metadata/fols_metadata.xml,Fort Larned National Historic Site,2010/07/28 00:00:00+00,KS,MW,"475845",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2165328,Fort Larned,12380.5538116785,4625403.87212592
240,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{405C3CBE-E59C-43DC-999D-3DCCD3F8CAC8},247,NICO,Lands - http://landsnet.nps.gov/tractsnet/documents/NICO/Metadata/nico_metadata.xml,Nicodemus National Historic Site,2024/03/18 00:00:00+00,KS,MW,"2733440",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2182235,Nicodemus,1870.159966051,38671.1997782624
241,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{4DA74B11-62A5-465A-8025-93595049C95D},248,FOSC,Lands - http://landsnet.nps.gov/tractsnet/documents/FOSC/Metadata/fosc_metadata.xml,Fort Scott National Historic Site,2024/09/18 00:00:00+00,KS,MW,"480986",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166414,Fort Scott,1721.94352147973,132828.070633989
242,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{FBFE1AA9-0F6E-4984-8D28-FD2AE29D4569},249,TAPR,Lands - http://landsnet.nps.gov/tractsnet/documents/TAPR/Metadata/tapr_metadata.xml,Tallgrass Prairie National Preserve,2016/01/14 00:00:00+00,KS,MW,"1888965",National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048190,Tallgrass Prairie,49657.0635874929,71990800.1230349
243,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{5D02FFD0-9E08-415A-B45A-8C3B237A188E},250,GWCA,Lands - http://landsnet.nps.gov/tractsnet/documents/GWCA/Metadata/gwca_metadata.xml,George Washington Carver National Monument,2018/11/30 00:00:00+00,MO,MW,"718402",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048161,George Washington Carver,5054.57241703589,1530092.90324049
244,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{25ABA371-803F-45B0-948F-72E0CB78F094},251,WICL,Lands - http://landsnet.nps.gov/tractsnet/documents/WICL/Metadata/wicl_metadata.xml,President William Jefferson Clinton Birthplace Home National Historic Site,2024/09/18 00:00:00+00,AR,MW,"2733433",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2169653,President William Jefferson Clinton Birthplace Home,312.192275159404,3429.10649105841
245,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{9F82BC1A-66A8-4669-A88A-3B1BF45F7B79},252,WICR,Lands - http://landsnet.nps.gov/tractsnet/documents/WICR/Metadata/wicr_metadata.xml,Wilson's Creek National Battlefield,2024/09/18 00:00:00+00,MO,MW,"735922",National Battlefield,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048197,Wilson's Creek,24277.2468103422,15656968.3309356
246,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{7A361CB0-7E6A-45B0-B4AD-5F4AA335901F},253,JAGA,Lands - http://landsnet.nps.gov/tractsnet/documents/JAGA/Metadata/jaga_metadata.xml,James A. Garfield National Historic Site,2010/09/07 00:00:00+00,OH,MW,"1888932",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166418,James A Garfield,1039.26366595302,56656.2462263331
247,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{31E07378-0EBA-4E0C-9BEC-BD606651650D},254,KEWE,Lands - http://landsnet.nps.gov/tractsnet/documents/KEWE/Metadata/kewe_metadata.xml,Keweenaw National Historical Park,2017/09/19 00:00:00+00,MI,MW,"1888937",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2174270,Keweenaw,30353.9084722276,16297962.7054528
248,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{9C5E9FE6-AD62-4950-B254-65DA91F54969},255,GRPO,Lands - http://landsnet.nps.gov/tractsnet/documents/GRPO/Metadata/grpo_metadata.xml,Grand Portage National Monument,2009/12/14 00:00:00+00,MN,MW,"644333",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1049054,Grand Portage,46692.8451611452,6395838.42939779
249,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{4B2529BF-DF34-4DFE-93D4-72EB47F1671D},256,HSTR,Lands - http://landsnet.nps.gov/tractsnet/documents/HSTR/Metadata/hstr_metadata.xml,Harry S Truman National Historic Site,2022/12/28 14:07:04+00,MO,MW,"2463113",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2185776,Harry S Truman,2131.37232445939,90718.2374805154
250,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{26B57904-951B-400F-9133-616B728B135A},259,HOME,Lands - http://landsnet.nps.gov/tractsnet/documents/HOME/Metadata/home_metadata.xml,Homestead National Historical Park,2017/12/14 00:00:00+00,NE,MW,"830099",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048166,Homestead,7913.36393776027,1491929.30114213
251,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{0A0F9425-D853-407D-9C6E-FE8C97B93BA2},260,ISRO,Lands - http://landsnet.nps.gov/tractsnet/documents/isro/Metadata/isro_metadata.xml,Isle Royale National Park,2023/09/21 00:00:00+00,MI,MW,"1616980",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2301125,Isle Royale,346182.299147266,4985801155.37839
252,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{54D3DE15-6103-4941-8544-2388AA21EBBE},262,RIRA,Lands - http://landsnet.nps.gov/tractsnet/documents/RIRA/Metadata/rira_metadata.xml,River Raisin National Battlefield Park,2018/02/27 00:00:00+00,MI,MW,"2733434",National Battlefield Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2221825,River Raisin,2434.0699825586,307034.414202913
253,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{3CE428FB-9824-4A24-85E3-8814AE4BA5E1},263,LECL,Lands - http://landsnet.nps.gov/tractsnet/documents/LECL/Metadata/lecl_metadata.xml,Lewis and Clark National Historic Trail,2017/01/13 00:00:00+00,IL,MW,"2733427",National Trails System,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048008,Lewis and Clark,3496.82439126553,564370.767910067
254,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{509C8BC5-6799-457C-B3CB-E43EA01A53B0},264,RRBH,Lands - http://landsnet.nps.gov/tractsnet/documents/RRBH/Metadata/rrbh_metadata.xml,Ronald Reagan Boyhood Home National Historic Site,2013/01/03 00:00:00+00,IL,MW,"2733441",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2192766,Ronald Reagan Boyhood Home,490.520182844926,7381.06792778989
255,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{05BEABE6-8677-459F-B4F6-12E8B2590BF8},265,LIBO,Lands - http://landsnet.nps.gov/tractsnet/documents/LIBO/Metadata/libo_metadata.xml,Lincoln Boyhood National Memorial,2016/03/03 00:00:00+00,IN,MW,"446882",National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2218474,Lincoln Boyhood,5424.29615334871,1310293.04683571
256,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{3A78C60A-3271-4ACA-80D4-3C37A7E3785A},266,JEFF,Lands - http://landsnet.nps.gov/tractsnet/documents/JEFF/Metadata/jeff_metadata.xml,Gateway Arch National Park,2024/09/18 00:00:00+00,IL,MW,"765817",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2171833,Gateway Arch,9291.97459006551,1292534.04720695
257,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{BD482292-7C91-46C2-AE2A-DC39E1F35D09},267,GERO,Lands - http://landsnet.nps.gov/tractsnet/documents/GERO/Metadata/gero_metadata.xml,George Rogers Clark National Historical Park,2010/08/18 00:00:00+00,IN,MW,"447197",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2180622,George Rogers Clark,2367.45137849474,161979.486910199
258,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{BD26F848-C379-4586-884A-12E71856CE83},268,LIHO,Lands - http://landsnet.nps.gov/tractsnet/documents/LIHO/Metadata/liho_metadata.xml,Lincoln Home National Historic Site,2017/06/06 00:00:00+00,IL,MW,"1821086",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048176,Lincoln Home,1213.33093493243,93771.6824405755
259,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{5D2C3A26-9252-40AE-B0AD-73A55D8641B6},269,OZAR,Lands - http://landsnet.nps.gov/tractsnet/documents/OZAR/Metadata/ozar_metadata.xml,Ozark National Scenic Riverways,2022/08/26 09:55:50+00,MO,MW,"751466",National River,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2194487,Ozark,549290.307683883,525270593.74188
260,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{678F3BDD-BAB9-451E-981B-0EC29288A25F},270,SCBL,Lands - http://landsnet.nps.gov/tractsnet/documents/SCBL/Metadata/scbl_metadata.xml,Scotts Bluff National Monument,2012/08/13 00:00:00+00,NE,MW,"833315",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2188825,Scotts Bluff,24943.7601820775,23469485.3437887
261,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{0B3A9579-48CB-4D1D-B7F8-76F145C84960},271,AGFO,Lands - http://landsnet.nps.gov/tractsnet/documents/AGFO/Metadata/agfo_metadata.xml,Agate Fossil Beds National Monument,2012/11/27 00:00:00+00,NE,MW,"826917",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2192756,Agate Fossil Beds,35522.3096370179,22628044.3577788
262,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{7FD77892-9845-4295-AA98-256BC9179357},272,HOCU,Lands - http://landsnet.nps.gov/tractsnet/documents/HOCU/Metadata/hocu_metadata.xml,Hopewell Culture National Historical Park,2024/09/18 00:00:00+00,OH,MW,"1888931",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2188826,Hopewell Culture,40884.8328261815,12116339.8803857
263,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{A498782F-B0F1-4CC9-9C5E-FBD9EEF64A4C},273,PEVI,Lands - http://landsnet.nps.gov/tractsnet/documents/PEVI/Metadata/pevi_metadata.xml,Perry's Victory and International Peace Memorial,2010/09/01 00:00:00+00,OH,MW,"1082175",National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166417,Perry's Victory & International Peace,2504.75019939667,194081.438127678
264,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{102179EA-64C9-43F8-8123-07A91489B1AB},274,WIHO,Lands - http://landsnet.nps.gov/tractsnet/documents/WIHO/Metadata/wiho_metadata.xml,William Howard Taft National Historic Site,2019/08/23 00:00:00+00,OH,MW,"1888973",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2165598,William Howard Taft,795.26147048915,24572.0286245162
265,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{1F0AF406-69DF-46C6-922D-D65F8E97983E},275,PIPE,Lands - http://landsnet.nps.gov/tractsnet/documents/PIPE/Metadata/pipe_metadata.xml,Pipestone National Monument,2022/08/30 12:32:54+00,MN,MW,"649530",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166448,Pipestone,7612.00662895464,2364452.72740089
266,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{2AFB0BDF-2F9B-450F-8AD2-58F0E341843D},276,SACN,Lands - http://landsnet.nps.gov/tractsnet/documents/SACN/Metadata/sacn_metadata.xml,Saint Croix National Scenic Riverway,2024/06/24 00:00:00+00,MN,MW,"1888958",National Wild & Scenic River,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223253,Saint Croix,998633.685233584,590858905.949422
267,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{9DBDE213-9F2A-462B-8F07-EA8A67209B57},278,LOSA,Lands - http://landsnet.nps.gov/tractsnet/documents/LOSA/Metadata/losa_metadata.xml,Lower Saint Croix National Scenic Riverway,2022/04/18 00:00:00+00,MN,MW,"2738286",National Wild & Scenic River,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223247,Lower Saint Croix,149384.158681799,92270909.9338273
268,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{3E96CD98-31A1-4672-B0B4-D946F9AC7F5A},279,SLBE,Lands - http://landsnet.nps.gov/tractsnet/documents/SLBE/Metadata/slbe_metadata.xml,Sleeping Bear Dunes National Lakeshore,2024/09/18 00:00:00+00,MI,MW,"638101",National Lakeshore,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2272027,Sleeping Bear Dunes,345192.248514146,570416633.570458
269,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{C8B5E897-387C-4210-BD55-EF67BB3BC945},280,ULSG,Lands - http://landsnet.nps.gov/tractsnet/documents/ULSG/Metadata/ulsg_metadata.xml,Ulysses S. Grant National Historic Site,2008/07/01 00:00:00+00,MO,MW,"2733425",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048194,Ulysses S Grant,1054.31060399883,65455.1832837728
270,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{056E24F7-0A26-4179-942A-69E70CE5CB4D},282,MIMI,Lands - http://landsnet.nps.gov/tractsnet/documents/MIMI/Metadata/mimi_metadata.xml,Minuteman Missile National Historic Site,2020/02/03 00:00:00+00,SD,MW,"2733442",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2208028,Minuteman Missile,5491.88024363269,339067.443307664
271,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{DF0F14AE-C2A5-40E1-955F-CCF0D35912DE},283,BITH,Lands - http://landsnet.nps.gov/tractsnet/documents/BITH/Metadata/bith_metadata.xml,Big Thicket National Preserve,2023/12/14 00:00:00+00,TX,IM,"1888902",National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2239597,Big Thicket,1142444.95727128,617770111.71442
272,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{93BE6E6F-20D8-44C6-921F-76B8721AEEE2},284,CARI,Lands - http://landsnet.nps.gov/tractsnet/documents/CARI/Metadata/cari_metadata.xml,Cane River Creole National Historical Park,2009/07/28 00:00:00+00,LA,SE,"2733428",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047922,Cane River Creole,6188.26910295934,1153290.89888417
273,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{9DAA5F72-2695-4757-BB1B-8D378B8569EC},285,JAZZ,Lands - http://landsnet.nps.gov/tractsnet/documents/JAZZ/Metadata/jazz_metadata.xml,New Orleans Jazz National Historical Park,2017/11/08 00:00:00+00,LA,SE,"2035602",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2249523,New Orleans Jazz,836.710354770351,28904.261039534
274,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{9F066B33-709F-40F8-9408-BC3784478513},286,AMIS,Lands - http://landsnet.nps.gov/tractsnet/documents/AMIS/Metadata/amis_metadata.xml,Amistad National Recreation Area,2024/09/06 00:00:00+00,TX,IM,"1329499",National Recreation Area,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2266792,Amistad,1253922.01088688,330979950.724257
275,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{4024A3E4-1EE5-4862-ADD7-25DBAE88E8B2},287,ARPO,Lands - http://landsnet.nps.gov/tractsnet/documents/ARPO/Metadata/arpo_metadata.xml,Arkansas Post National Memorial,2010/12/13 00:00:00+00,AR,MW,"2733432",National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2167744,Arkansas Post,14849.872488267,4505848.7353557
